cwe_id,name,type,score,relationship_count
386,Symbolic Name not Mapping to Correct Object,base,4.914000000000001,0
426,Untrusted Search Path,base,3.6399999999999997,0
367,Time-of-check Time-of-use (TOCTOU) Race Condition,base,3.6399999999999997,0
61,UNIX Symbolic Link (Symlink) Following,compound,3.002,0
98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),variant,2.9184000000000005,0
363,Race Condition Enabling Link Following,base,2.8651999999999997,0
942,Permissive Cross-domain Policy with Untrusted Domains,variant,2.6784000000000003,0
486,Comparison of Classes by Name,variant,2.6039999999999996,0
280,Improper Handling of Insufficient Permissions or Privileges ,Base,2.4923830040736554,0
427,Uncontrolled Search Path Element,Base,2.4920502981566637,0
