cwe_id,name,type,score,relationship_count
201,Insertion of Sensitive Information Into Sent Data,base,5.031000000000001,0
321,Use of Hard-coded Cryptographic Key,variant,4.0104,0
259,Use of Hard-coded Password,variant,4.0104,0
290,Authentication Bypass by Spoofing,base,3.6399999999999997,0
295,Improper Certificate Validation,base,3.6399999999999997,0
836,Use of Password Hash Instead of Password for Authentication,base,3.6399999999999997,0
322,Key Exchange without Entity Authentication,base,3.6399999999999997,0
257,Storing Passwords in a Recoverable Format,base,3.6399999999999997,0
202,Exposure of Sensitive Information Through Data Queries,base,3.6399999999999997,0
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,2.907480653007343,0
