cwe_id,name,type,score,relationship_count
205,Observable Behavioral Discrepancy,base,4.329000000000001,0
385,Covert Timing Channel,base,4.329000000000001,0
1272,Sensitive Information Uncleared Before Debug/Power State Transition,base,4.329000000000001,0
226,Sensitive Information in Resource Not Removed Before Reuse,base,3.055,0
208,Observable Timing Discrepancy,Base,2.9036562801519414,0
201,Insertion of Sensitive Information Into Sent Data,base,2.8651999999999997,0
386,Symbolic Name not Mapping to Correct Object,base,2.7481999999999998,0
499,Serializable Class Containing Sensitive Data,variant,2.6784000000000003,0
498,Cloneable Class Containing Sensitive Information,variant,2.6784000000000003,0
41,Improper Resolution of Path Equivalence,Base,2.652622830942988,0
