cwe_id,name,type,score,relationship_count
78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),base,5.031000000000001,0
98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),variant,4.39872,0
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),base,4.329000000000001,0
434,Unrestricted Upload of File with Dangerous Type,base,4.329000000000001,0
426,Untrusted Search Path,base,3.6399999999999997,0
73,External Control of File Name or Path,Base,2.906349536224657,0
184,Incomplete List of Disallowed Inputs,Base,2.9029780972042967,0
59,Improper Link Resolution Before File Access ('Link Following'),Base,2.9013766309190716,0
386,Symbolic Name not Mapping to Correct Object,base,2.9005600000000005,0
41,Improper Resolution of Path Equivalence,Base,2.9001559460811146,0
