cwe_id,name,type,score,relationship_count
178,Improper Handling of Case Sensitivity,base,3.6399999999999997,0
73,External Control of File Name or Path,base,3.2255600000000006,0
41,Improper Resolution of Path Equivalence,base,3.1252000000000004,0
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),base,2.821,0
942,Permissive Cross-domain Policy with Untrusted Domains,variant,2.6784000000000003,0
481,Assigning instead of Comparing,variant,2.6784000000000003,0
456,Missing Initialization of a Variable,variant,2.5507200000000005,0
1289,Improper Validation of Unsafe Equivalence in Input,Base,2.4764660031336594,0
306,Missing Authentication for Critical Function,base,2.4699999999999998,0
59,Improper Link Resolution Before File Access ('Link Following'),base,2.4232000000000005,0
