cwe_id,name,type,score
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7504305141651382
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7458130584237479
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),Base,0.735926813231636
184,Incomplete List of Disallowed Inputs,Base,0.7302268493023125
73,External Control of File Name or Path,Base,0.72574945775675
99,Improper Control of Resource Identifiers ('Resource Injection'),Class,0.7226041717140689
470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),Base,0.7220827911589215
138,Improper Neutralization of Special Elements,Class,0.7207389701880322
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7194104912100983
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7155598199919395
