cwe_id,name,type,score
312,Cleartext Storage of Sensitive Information,Base,0.7697689066893101
538,Insertion of Sensitive Information into Externally-Accessible File or Directory,Base,0.7688123194566928
319,Cleartext Transmission of Sensitive Information,Base,0.7528034840594979
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7510766433781491
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7451145547499968
552,Files or Directories Accessible to External Parties,Base,0.7441654402392915
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7407897509921564
23,Relative Path Traversal,Base,0.7405817174392084
668,Exposure of Resource to Wrong Sphere,Class,0.7396546538709833
639,Authorization Bypass Through User-Controlled Key,Base,0.73874006220752
