cwe_id,name,type,score
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.8056237762100187
184,Incomplete List of Disallowed Inputs,Base,0.7851623195240331
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7809228184279395
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7798568326482389
138,Improper Neutralization of Special Elements,Class,0.7732086698611573
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7690886435289448
183,Permissive List of Allowed Inputs,Base,0.7657423045311078
41,Improper Resolution of Path Equivalence,Base,0.7656989433669659
116,Improper Encoding or Escaping of Output,Class,0.7629905682568056
472,External Control of Assumed-Immutable Web Parameter,Base,0.7599798975918892
