cwe_id,name,type,score
668,Exposure of Resource to Wrong Sphere,Class,0.74247896001283
639,Authorization Bypass Through User-Controlled Key,Base,0.7411853230486087
41,Improper Resolution of Path Equivalence,Base,0.7383085738142419
552,Files or Directories Accessible to External Parties,Base,0.7358851768958703
274,Improper Handling of Insufficient Privileges,Base,0.7313703210379902
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7299705025905526
1220,Insufficient Granularity of Access Control,Base,0.7294384402136159
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7290934595754716
73,External Control of File Name or Path,Base,0.7277437265822729
610,Externally Controlled Reference to a Resource in Another Sphere,Class,0.7254992767707
