cwe_id,name,type,score
668,Exposure of Resource to Wrong Sphere,Class,0.7490945494205012
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7443710215547428
1390,Weak Authentication,Class,0.7433684686040958
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7425184251215428
404,Improper Resource Shutdown or Release,Class,0.7423834511348006
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7420621200409512
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7419245315973618
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7373673436998978
41,Improper Resolution of Path Equivalence,Base,0.737187606101704
1391,Use of Weak Credentials,Class,0.7371417004559256
