cwe_id,name,type,score
434,Unrestricted Upload of File with Dangerous Type,Base,0.7760036875378796
538,Insertion of Sensitive Information into Externally-Accessible File or Directory,Base,0.774293266733874
184,Incomplete List of Disallowed Inputs,Base,0.772425994263249
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7694686916442607
552,Files or Directories Accessible to External Parties,Base,0.7653694858549835
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7623660599314392
639,Authorization Bypass Through User-Controlled Key,Base,0.7596779912699085
668,Exposure of Resource to Wrong Sphere,Class,0.7588016997608689
23,Relative Path Traversal,Base,0.7572524479110169
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7572247942847717
