cwe_id,name,type,score
178,Improper Handling of Case Sensitivity,Base,0.7755773314108944
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7743941843814601
41,Improper Resolution of Path Equivalence,Base,0.7586149244186602
668,Exposure of Resource to Wrong Sphere,Class,0.7485680850688929
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7459896906892609
138,Improper Neutralization of Special Elements,Class,0.7451137620147321
23,Relative Path Traversal,Base,0.743818797500946
184,Incomplete List of Disallowed Inputs,Base,0.7425663722918714
73,External Control of File Name or Path,Base,0.7413528827089141
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7382401605165305
