cwe_id,name,type,score
274,Improper Handling of Insufficient Privileges,Base,0.7457659206843318
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7440597282814825
1220,Insufficient Granularity of Access Control,Base,0.7373834634531552
668,Exposure of Resource to Wrong Sphere,Class,0.7367901083382495
653,Improper Isolation or Compartmentalization,Class,0.7364330564396364
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7357206707030802
639,Authorization Bypass Through User-Controlled Key,Base,0.7344592953572499
266,Incorrect Privilege Assignment,Base,0.7270768498930831
267,Privilege Defined With Unsafe Actions,Base,0.7264969006887187
497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,Base,0.7256716439967544
