cwe_id,name,type,score
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.8012505193219547
138,Improper Neutralization of Special Elements,Class,0.7666511844115993
184,Incomplete List of Disallowed Inputs,Base,0.764904062458684
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7628924496396717
1288,Improper Validation of Consistency within Input,Base,0.7582994763774826
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7573806943177042
183,Permissive List of Allowed Inputs,Base,0.7564020956603562
134,Use of Externally-Controlled Format String,Base,0.7559011470453337
115,Misinterpretation of Input,Base,0.7552241966296518
1286,Improper Validation of Syntactic Correctness of Input,Base,0.7533821411012699
