cwe_id,name,type,score
617,Reachable Assertion,Base,0.7706693003414447
668,Exposure of Resource to Wrong Sphere,Class,0.768387442681982
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7594919621280496
41,Improper Resolution of Path Equivalence,Base,0.7594527923221956
404,Improper Resource Shutdown or Release,Class,0.7572613913040275
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7566173147343012
451,User Interface (UI) Misrepresentation of Critical Information,Class,0.7550039604446925
610,Externally Controlled Reference to a Resource in Another Sphere,Class,0.7545976817676743
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7542788435444754
538,Insertion of Sensitive Information into Externally-Accessible File or Directory,Base,0.7532975978341266
