cwe_id,name,type,score
113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),Variant,0.7518764924922505
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7485084426206825
668,Exposure of Resource to Wrong Sphere,Class,0.7418289772903045
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7410126225143744
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7391840117381266
639,Authorization Bypass Through User-Controlled Key,Base,0.739055151138735
41,Improper Resolution of Path Equivalence,Base,0.7374164931852374
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7362865554363444
405,Asymmetric Resource Consumption (Amplification),Class,0.735969693504897
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7354041916693587
